date,min,max,median,q1,q3,stdev,count
2019-12-09T00:00:00.000Z,0.4,2.77,0.65,0.5,0.88,0.414,317
2019-12-10T00:00:00.000Z,0.4,7.85,1.84,1.52,2.2,0.733,407
2019-12-11T00:00:00.000Z,1.05,6.62,2.5,1.78,3.29,1.129,420
2019-12-12T00:00:00.000Z,0.6,13.64,1.72,1.05,3.74,2.534,479
2019-12-13T00:00:00.000Z,0.4,6.62,1.3,0.95,2.46,1.134,561
2019-12-14T00:00:00.000Z,0.5,6,0.92,0.75,1.15,0.559,398
2019-12-15T00:00:00.000Z,0.75,13.85,1.55,1.05,2.13,1.21,572
2019-12-16T00:00:00.000Z,0.95,5.29,1.84,1.45,2.68,0.947,286
2019-12-17T00:00:00.000Z,1.57,15.42,6.96,4.34,8.67,2.825,251
2019-12-18T00:00:00.000Z,1.55,10.8,5.38,3.68,6.46,1.859,464
2019-12-19T00:00:00.000Z,3.62,21.25,11.69,7.06,15.8,4.664,550
2019-12-20T00:00:00.000Z,0.42,13.4,5.18,1.08,6.9,2.858,574
2019-12-21T00:00:00.000Z,0.4,12.3,1.6,0.94,3.12,2.179,555
2019-12-22T00:00:00.000Z,0.4,6.13,1.08,0.75,2,0.971,565
2019-12-23T00:00:00.000Z,0.4,3.62,0.65,0.5,0.93,0.444,566
2019-12-24T00:00:00.000Z,0.68,7.7,1.25,0.98,1.72,0.888,545
2019-12-25T00:00:00.000Z,0.65,10.58,1.43,1.14,1.97,1.219,579
2019-12-26T00:00:00.000Z,1.96,17.63,6.28,4.55,8.43,3.18,581
2019-12-27T00:00:00.000Z,0.48,16.8,2.58,1.18,6.45,4.309,530
2019-12-28T00:00:00.000Z,6.28,22.34,10.68,9.25,12.5,2.519,581
2019-12-29T00:00:00.000Z,12.05,21.2,15.64,14.41,16.94,1.904,585
2019-12-30T00:00:00.000Z,16.47,28.58,20.3,19.19,21.6,2.054,579
2019-12-31T00:00:00.000Z,11.7,69.77,17.16,15.29,19.78,7.348,556
2020-01-01T00:00:00.000Z,10.78,49.97,15.46,14.01,17.73,3.924,565
2020-01-02T00:00:00.000Z,9,25.85,13.33,12.08,14.95,1.995,566
2020-01-03T00:00:00.000Z,6.97,21.44,15.52,14.1,16.5,2.599,547
2020-01-04T00:00:00.000Z,1.44,10.6,3.97,2.84,7.34,2.525,556
2020-01-05T00:00:00.000Z,2.12,12.74,4.76,3.66,5.93,1.551,556
2020-01-06T00:00:00.000Z,6.42,24.75,14.08,10,18.64,4.668,522
2020-01-07T00:00:00.000Z,5.43,21.88,12.62,10.67,14.59,3.597,513
2020-01-08T00:00:00.000Z,7.05,22.06,11.23,9.48,14.18,3.082,492
2020-01-09T00:00:00.000Z,2.4,13.88,4.84,3.97,6,1.782,518
2020-01-10T00:00:00.000Z,1.5,5.68,3.15,2.39,3.8,0.85,417
2020-01-11T00:00:00.000Z,1.98,11.15,6.03,4.23,7.78,1.995,513
2020-01-12T00:00:00.000Z,5.3,19.85,11.23,8.94,13.09,2.837,545
2020-01-13T00:00:00.000Z,2.6,19.69,10.67,7.14,13.66,4.083,475
2020-01-14T00:00:00.000Z,1.48,10.03,3.45,2.72,5.07,1.503,434
2020-01-15T00:00:00.000Z,1.84,6.3,3.06,2.66,3.49,0.753,457
2020-01-16T00:00:00.000Z,1.28,15.25,2.65,2.17,3.64,1.691,469
2020-01-17T00:00:00.000Z,1.5,10.96,3.86,3.03,4.75,1.753,471
2020-01-18T00:00:00.000Z,0.56,48.9,1.55,1.04,3.18,3.451,491
2020-01-19T00:00:00.000Z,1.86,10.11,3.75,2.92,5.05,1.659,462
2020-01-20T00:00:00.000Z,2.78,14,8.24,4.92,10.11,2.818,362
2020-01-21T00:00:00.000Z,11.75,28.17,19.5,15.6,21.3,3.481,453
2020-01-22T00:00:00.000Z,21.3,23.88,22.46,22.08,23.09,0.753,13
2020-01-23T00:00:00.000Z,15.22,33.33,23.95,16.93,29.92,6.405,69
2020-01-24T00:00:00.000Z,14.85,34.47,20.8,18.67,23.61,3.293,269
2020-01-25T00:00:00.000Z,12.9,30.98,22.22,17.95,25.11,4.106,297
2020-01-26T00:00:00.000Z,11.8,35.34,20.45,18.7,23.1,4.219,304
2020-01-27T00:00:00.000Z,3.24,20.57,12.36,8.94,14.02,3.371,251
2020-01-28T00:00:00.000Z,0.35,7.45,1.17,0.65,5.05,2.239,276
2020-01-29T00:00:00.000Z,0.35,2.38,0.65,0.45,0.83,0.311,311
2020-01-30T00:00:00.000Z,0.5,6.04,1.04,0.67,2.06,1.256,289
2020-01-31T00:00:00.000Z,1.35,7.95,4.4,2.54,5.44,1.644,288
2020-02-01T00:00:00.000Z,0.5,9.93,1.78,1.06,2.57,1.01,322
2020-02-02T00:00:00.000Z,0.45,2.25,0.74,0.64,0.86,0.259,334
2020-02-03T00:00:00.000Z,0.9,5.09,2.16,1.72,2.77,0.973,314
2020-02-04T00:00:00.000Z,0.35,5.14,0.9,0.66,2.16,1.131,254
2020-02-05T00:00:00.000Z,0.5,5.08,2.18,1.39,3.1,1.035,238
2020-02-06T00:00:00.000Z,1.7,9.14,3.06,2.6,3.66,0.987,234
2020-02-07T00:00:00.000Z,4.25,32.99,6.58,5.63,7.58,3.425,216
2020-02-08T00:00:00.000Z,2.83,9.43,4.51,3.78,5.38,1.192,194
2020-02-09T00:00:00.000Z,1.5,6.03,2.42,2,3.16,0.837,364
2020-02-10T00:00:00.000Z,0.4,5.36,1.3,0.62,2.24,0.909,377
2020-02-11T00:00:00.000Z,0.4,4.75,1.2,0.86,1.8,0.653,366
2020-02-12T00:00:00.000Z,0.6,3.82,1.12,0.95,1.34,0.38,379
2020-02-13T00:00:00.000Z,0.4,5.03,1.3,0.98,1.8,0.632,365
2020-02-14T00:00:00.000Z,0.4,3.72,0.82,0.56,1.13,0.521,383
2020-02-15T00:00:00.000Z,1.68,8.27,3.33,2.41,4.38,1.359,324
2020-02-16T00:00:00.000Z,1.08,6.46,2.04,1.8,2.56,0.687,375
2020-02-17T00:00:00.000Z,0.4,4.96,1.82,0.91,2.45,0.928,348
2020-02-18T00:00:00.000Z,0.4,3.02,0.92,0.72,1.12,0.39,306
2020-02-19T00:00:00.000Z,0.4,2.62,0.8,0.64,0.97,0.285,442
2020-02-20T00:00:00.000Z,0.57,5.64,1.2,0.95,1.47,0.641,490
2020-02-21T00:00:00.000Z,0.5,8.94,1.38,1.13,1.94,1.422,433
2020-02-22T00:00:00.000Z,1.9,6.56,3.44,2.99,4.08,0.784,454
2020-02-23T00:00:00.000Z,0.55,28.8,1.67,0.86,2.48,2.003,444
2020-02-24T00:00:00.000Z,0.55,9.66,1.35,1.14,1.56,0.633,524
2020-02-25T00:00:00.000Z,0.43,6.75,1.44,1.2,1.84,0.762,466
2020-02-26T00:00:00.000Z,0.4,2.15,0.65,0.54,0.82,0.261,406
2020-02-27T00:00:00.000Z,0.42,9.75,1.15,0.78,2.22,2.114,550
2020-02-28T00:00:00.000Z,0.6,3.64,1.25,1.05,1.8,0.55,558
2020-02-29T00:00:00.000Z,0.53,4.43,2.29,1.86,2.65,0.643,570
2020-03-01T00:00:00.000Z,0.4,2.98,0.97,0.53,1.34,0.517,571
2020-03-02T00:00:00.000Z,0.33,5.83,1.35,0.5,2,0.925,488
2020-03-03T00:00:00.000Z,0.35,12.87,1,0.72,1.38,1.229,422
2020-03-04T00:00:00.000Z,0.6,5.75,1.98,1.34,2.54,0.842,574
2020-03-05T00:00:00.000Z,0.48,13.34,1.94,1.35,4.83,3.232,572
2020-03-06T00:00:00.000Z,0.35,4.55,0.85,0.46,1.4,0.686,568
2020-03-07T00:00:00.000Z,1.4,10.26,3.4,2.45,4.48,1.311,576
2020-03-08T00:00:00.000Z,1.35,4.96,2.86,2.25,3.51,0.759,577
2020-03-09T00:00:00.000Z,0.42,3.6,0.85,0.67,1.26,0.741,571
2020-03-10T00:00:00.000Z,0.5,10.16,1.02,0.74,3.15,2.414,577
2020-03-11T00:00:00.000Z,0.84,11.27,1.8,1.23,7.04,3.21,575
2020-03-12T00:00:00.000Z,0.67,8.6,1.47,1.1,1.92,0.914,517
2020-03-13T00:00:00.000Z,0.83,6.88,1.72,1.36,2.11,0.766,525
2020-03-14T00:00:00.000Z,2.13,11.36,5.07,4.13,6.16,1.417,536
2020-03-15T00:00:00.000Z,1.63,6.2,3.4,2.74,4.51,1.004,289
2020-03-16T00:00:00.000Z,0.95,7.45,3.8,1.88,4.59,1.569,430
2020-03-17T00:00:00.000Z,3.3,9.93,6.24,5.37,6.92,1.123,573
2020-03-18T00:00:00.000Z,6.47,19.05,10.67,8.77,12.59,2.259,516
2020-03-19T00:00:00.000Z,7.96,22.69,15.14,13.25,17.82,3.172,564
2020-03-20T00:00:00.000Z,3.74,22.67,12.86,9.49,18.73,5.162,492
2020-03-21T00:00:00.000Z,2.85,22.64,6.44,4.84,9.77,3.827,502
2020-03-22T00:00:00.000Z,2.6,8.38,5.74,4.37,6.7,1.334,484
2020-03-23T00:00:00.000Z,1.86,6.97,3.47,2.65,5.26,1.34,476
2020-03-24T00:00:00.000Z,2.45,11.63,3.9,3.39,6.04,2.33,480
2020-03-25T00:00:00.000Z,6.05,14.27,10.67,8.15,11.58,1.936,477
2020-03-26T00:00:00.000Z,6.6,14.3,9.3,8.06,11.9,2.075,466
2020-03-27T00:00:00.000Z,10.11,27.65,17.82,12.95,21.5,4.683,418
2020-03-28T00:00:00.000Z,7.76,22.3,10.34,9.69,11.27,2.812,193
2020-03-29T00:00:00.000Z,3.34,27.24,11.64,6.46,22.42,7.498,365
2020-03-30T00:00:00.000Z,4.92,8.06,5.88,5.59,6.18,0.542,145
2020-03-31T00:00:00.000Z,1.57,7.92,4.36,3.31,6.3,1.722,340
2020-04-01T00:00:00.000Z,4.47,14.03,9.72,8.3,10.95,2.141,230
2020-04-02T00:00:00.000Z,6.26,18.14,12.8,10.7,14,2.327,483
2020-04-03T00:00:00.000Z,5.7,19.5,10.42,7.58,13.74,3.198,494
2020-04-04T00:00:00.000Z,5.23,19.23,9.59,7.56,11.18,2.328,540
2020-04-05T00:00:00.000Z,4.67,16.28,9.53,6.44,12.24,3.135,547
2020-04-06T00:00:00.000Z,2.4,8.76,5.85,5.24,6.54,1.117,490
2020-04-07T00:00:00.000Z,3.87,11.16,5.95,5.08,7.86,1.69,446
2020-04-08T00:00:00.000Z,2.52,8.18,4.62,3.85,5.73,1.424,497
2020-04-09T00:00:00.000Z,4.65,13.8,7.65,5.9,8.75,1.641,487
2020-04-10T00:00:00.000Z,4.78,15.42,8.07,6.2,11.09,2.904,533
2020-04-11T00:00:00.000Z,5.97,11.57,6.87,6.56,7.79,1.085,156
2020-04-12T00:00:00.000Z,2.92,14.82,6,4.15,8.02,2.182,585
2020-04-13T00:00:00.000Z,3.28,16.55,4.72,4.16,5.88,2.42,580
2020-04-14T00:00:00.000Z,1.9,23.64,3.01,2.75,3.48,1.496,566
2020-04-15T00:00:00.000Z,2.17,11.07,4.3,3.2,5.82,1.724,521
2020-04-16T00:00:00.000Z,3.7,11.4,5.52,4.88,6.57,1.448,520
2020-04-17T00:00:00.000Z,2.9,12.57,4.62,4.01,5.23,1.389,567
2020-04-18T00:00:00.000Z,1.1,6.42,3.6,2.76,4.34,1.153,411
2020-04-19T00:00:00.000Z,1.3,6.92,2.58,2.11,3.46,1.111,565
2020-04-20T00:00:00.000Z,3.46,12.27,7,5.48,8.02,1.689,505
2020-04-21T00:00:00.000Z,3.45,11.63,6.36,4.96,7.45,1.902,379
2020-04-22T00:00:00.000Z,2.62,8.48,5,3.75,5.8,1.298,421
2020-04-23T00:00:00.000Z,2.18,12.2,3.81,3.06,5.12,1.508,478
2020-04-24T00:00:00.000Z,0.4,5.68,0.5,0.4,3.51,1.644,544
2020-04-25T00:00:00.000Z,0.4,1.25,0.44,0.4,0.48,0.088,511
2020-04-26T00:00:00.000Z,0.35,1.13,0.43,0.4,0.5,0.099,555
2020-04-27T00:00:00.000Z,0.4,1.14,0.4,0.4,0.45,0.08,530
2020-04-28T00:00:00.000Z,0.38,1.62,0.4,0.4,0.4,0.104,403
2020-04-29T00:00:00.000Z,0.35,0.86,0.4,0.4,0.4,0.045,517
2020-04-30T00:00:00.000Z,0.36,1.45,0.4,0.4,0.4,0.065,539
2020-05-01T00:00:00.000Z,0.38,0.85,0.4,0.4,0.4,0.048,551
2020-05-02T00:00:00.000Z,0.4,0.88,0.4,0.4,0.4,0.052,539
2020-05-03T00:00:00.000Z,0.36,1.15,0.4,0.4,0.4,0.073,573
2020-05-04T00:00:00.000Z,0.4,1.05,0.4,0.4,0.42,0.067,537
2020-05-05T00:00:00.000Z,0.4,1.14,0.4,0.4,0.45,0.079,500
2020-05-06T00:00:00.000Z,0.38,1.48,0.45,0.4,0.55,0.136,587
2020-05-07T00:00:00.000Z,0.35,1.49,0.41,0.4,0.5,0.136,393
2020-05-08T00:00:00.000Z,0.4,7.46,0.48,0.4,4.28,2.066,347
2020-05-09T00:00:00.000Z,2.5,7.17,4.66,3.6,5.2,0.992,342
2020-05-10T00:00:00.000Z,3.04,7.14,4.72,4.48,4.98,0.639,250
2020-05-11T00:00:00.000Z,0.5,5.64,3.71,0.84,4.28,1.709,354
2020-05-12T00:00:00.000Z,0.5,8.02,3.2,2.15,4.07,1.504,474
2020-05-13T00:00:00.000Z,7.2,46.64,12.75,10.65,14.15,3.159,478
2020-05-14T00:00:00.000Z,1.2,20.23,7.34,3.72,14.52,5.312,464
2020-05-15T00:00:00.000Z,5.11,17.37,11.45,8.48,13.25,2.654,530
2020-05-16T00:00:00.000Z,4.09,21.94,8.59,7.05,16.6,5.247,333
2020-05-17T00:00:00.000Z,2.1,18.11,3.92,2.84,11.02,4.043,541
2020-05-18T00:00:00.000Z,1.76,8.59,4.45,3.55,5.98,1.609,464
2020-05-19T00:00:00.000Z,1.44,9.57,3.04,2.08,5.24,2.068,543
2020-05-20T00:00:00.000Z,0.92,5.05,2.06,1.57,2.54,0.721,552
2020-05-21T00:00:00.000Z,1.28,24.54,2.08,1.8,2.62,1.72,509
2020-05-22T00:00:00.000Z,1.74,6.55,3.08,2.35,3.79,0.858,545
2020-05-23T00:00:00.000Z,0.47,6.33,1.6,0.7,3.16,1.482,521
2020-05-24T00:00:00.000Z,0.53,7.97,1.4,1.1,2.2,0.984,533
2020-05-25T00:00:00.000Z,0.8,4.9,1.7,1.4,2.17,0.564,467
2020-05-26T00:00:00.000Z,1,9.6,2.37,1.83,3.3,1.421,335
2020-05-27T00:00:00.000Z,0.9,7.13,2.29,1.47,3.58,1.454,520
2020-05-28T00:00:00.000Z,1.2,6.3,2.4,1.7,3.7,1.196,541
2020-05-29T00:00:00.000Z,0.9,5.83,1.77,1.4,2.4,0.752,543
2020-05-30T00:00:00.000Z,0.9,12.13,2.47,1.6,4.05,1.631,565
2020-05-31T00:00:00.000Z,0.83,8.69,2.1,1.5,2.8,0.966,508
2020-06-01T00:00:00.000Z,0.9,5.13,1.8,1.42,2.1,0.537,492
2020-06-02T00:00:00.000Z,1,19.8,2.02,1.53,2.87,1.54,532
2020-06-03T00:00:00.000Z,1.03,7.8,1.83,1.57,2.2,0.601,459
2020-06-04T00:00:00.000Z,0.6,5.8,2.57,1.4,3.43,1.102,536
2020-06-05T00:00:00.000Z,0.5,10.87,1.47,1.1,1.83,0.85,458
2020-06-06T00:00:00.000Z,0.5,22.5,1,0.8,1.2,1.167,433
2020-06-07T00:00:00.000Z,0.6,11.73,1.1,0.9,1.3,0.664,407
2020-06-13T00:00:00.000Z,0.5,3.9,1.12,0.93,1.8,0.588,247
2020-06-14T00:00:00.000Z,0.5,3.63,0.8,0.6,1.12,0.361,350
2020-06-15T00:00:00.000Z,0.8,4.3,1.8,1.5,2.2,0.567,566
2020-06-16T00:00:00.000Z,1,6.1,2.33,1.83,2.83,0.808,572
2020-06-17T00:00:00.000Z,0.5,10.47,0.9,0.7,2.6,2.419,549
2020-06-18T00:00:00.000Z,0.5,4.47,1.2,0.9,1.6,0.556,515
2020-06-19T00:00:00.000Z,0.5,3.97,1,0.77,1.39,0.507,484
2020-06-20T00:00:00.000Z,0.6,7.3,1.2,1,1.4,0.535,581
2020-06-21T00:00:00.000Z,0.77,5.09,1.37,1.12,1.6,0.351,584
2020-06-22T00:00:00.000Z,1.1,6.5,2.4,2.02,2.83,0.638,562
2020-06-23T00:00:00.000Z,1.53,9.5,2.69,2.27,3.27,0.755,568
2020-06-24T00:00:00.000Z,1.9,8,3.93,2.8,5.2,1.378,586
2020-06-25T00:00:00.000Z,2.57,9.9,3.97,3.5,4.76,0.902,568
2020-06-26T00:00:00.000Z,3.83,10.77,6.47,5.3,7.5,1.459,567
2020-06-27T00:00:00.000Z,2.17,13.63,4.57,3.67,5.5,1.314,518
2020-06-28T00:00:00.000Z,1.43,11.1,3.5,2.95,4.03,1.175,448
2020-06-29T00:00:00.000Z,0.43,7.83,0.97,0.7,1.4,0.711,482
2020-06-30T00:00:00.000Z,0.7,34.79,1.8,1.5,2.2,2.999,467
2020-07-01T00:00:00.000Z,1.03,5.23,2.1,1.6,2.6,0.795,457
2020-07-02T00:00:00.000Z,0.8,11.97,1.93,1.32,2.52,1.237,452
2020-07-03T00:00:00.000Z,0.9,5.17,1.93,1.67,2.2,0.464,471
2020-07-04T00:00:00.000Z,1.2,7.17,2.2,1.9,2.57,0.623,495
2020-07-05T00:00:00.000Z,0.7,64.9,2.06,1.23,2.77,3.217,473
2020-07-06T00:00:00.000Z,0.7,2.9,1.4,1.2,1.67,0.37,282
2020-07-07T00:00:00.000Z,1.03,4.73,1.8,1.6,2.2,0.52,439
2020-07-08T00:00:00.000Z,0.9,7.1,1.7,1.49,2,0.538,441
2020-07-09T00:00:00.000Z,1.03,21.83,1.6,1.4,1.93,1.163,476
2020-07-10T00:00:00.000Z,0.97,6.97,2.13,1.7,2.6,0.754,449
2020-07-11T00:00:00.000Z,1,4.8,2.4,1.8,2.87,0.691,340
2020-07-12T00:00:00.000Z,1,6.9,2.2,1.53,3.49,1.52,424
2020-07-13T00:00:00.000Z,1.4,8.5,2.2,1.87,2.87,0.832,424
2020-07-14T00:00:00.000Z,1.5,5.3,2.4,2.1,3.1,0.759,441
2020-07-15T00:00:00.000Z,0.9,7.13,2.62,1.5,3.6,1.482,356
2020-07-16T00:00:00.000Z,1.1,10.87,3.07,2,4.8,1.882,333
2020-07-17T00:00:00.000Z,0.5,6,1.3,1,1.8,0.75,492
2020-07-18T00:00:00.000Z,1.33,7.8,2.7,1.8,3.83,1.5,458
2020-07-19T00:00:00.000Z,2,4.8,3.1,2.7,3.63,0.644,174
2020-07-20T00:00:00.000Z,2.47,6.2,3.3,3,3.7,0.58,209
2020-07-21T00:00:00.000Z,2.4,12.57,3.9,3.43,4.98,1.194,269
2020-07-22T00:00:00.000Z,2.6,9.67,5.72,4.2,7.02,1.656,272
2020-07-23T00:00:00.000Z,1.77,48.23,4,3.47,4.5,2.934,298
2020-07-24T00:00:00.000Z,0.8,83.9,3.23,1.9,4.09,7.005,386
2020-07-25T00:00:00.000Z,1.1,2.67,1.6,1.4,1.9,0.329,83
2020-07-26T00:00:00.000Z,0.8,3.87,1.8,1.4,2.13,0.564,446
2020-07-27T00:00:00.000Z,0.7,3.37,1.9,1.4,2.2,0.491,287
2020-07-28T00:00:00.000Z,1.7,9.4,4.22,2.62,5.77,1.601,424
2020-07-29T00:00:00.000Z,2.37,8.07,3.87,3.3,4.63,1.265,335
2020-07-30T00:00:00.000Z,3.13,8.13,4.59,4.09,5.43,0.9,418
2020-07-31T00:00:00.000Z,5.7,11.53,7.53,6.9,8.17,0.924,415
2020-08-01T00:00:00.000Z,2.33,30.13,7.2,5.5,8.02,3.327,415
2020-08-02T00:00:00.000Z,1.27,10.33,4.07,3.3,4.76,1.157,388
2020-08-03T00:00:00.000Z,0.6,7.77,2.43,1.5,3.4,1.315,411
2020-08-04T00:00:00.000Z,0.8,12.67,2.2,1.6,3.49,1.49,457
2020-08-05T00:00:00.000Z,0.9,14.53,2.7,1.57,7.53,3.461,494
2020-08-06T00:00:00.000Z,1.6,7.17,2.8,2.1,3.83,1.251,379
2020-08-07T00:00:00.000Z,2.63,17.03,4.7,3.9,5.57,1.426,506
2020-08-08T00:00:00.000Z,3.9,11.1,6.67,5.6,7.5,1.402,458
2020-08-09T00:00:00.000Z,4.8,37.86,7.6,6.53,8.67,2.143,508
2020-08-10T00:00:00.000Z,1.8,20.17,9.36,3.09,10.8,3.998,509
2020-08-11T00:00:00.000Z,2.1,8.93,4.17,3.3,4.79,1.016,513
2020-08-12T00:00:00.000Z,1.83,9.6,5.2,3.75,7.3,1.981,509
2020-08-13T00:00:00.000Z,1.17,5.7,2.9,2.29,3.6,0.934,522
2020-08-14T00:00:00.000Z,1.7,9.6,2.87,2.4,3.4,1.136,459
2020-08-15T00:00:00.000Z,1.2,9.3,2.93,2.29,3.6,1.06,521
2020-08-16T00:00:00.000Z,1.4,9.69,3.37,2.9,4,1.101,516
2020-08-17T00:00:00.000Z,0.93,4.33,1.8,1.6,2.06,0.428,516
2020-08-18T00:00:00.000Z,0.6,4.8,1.47,1.17,1.82,0.546,509
2020-08-19T00:00:00.000Z,0.8,6,1.37,1.12,1.63,0.541,507
2020-08-20T00:00:00.000Z,1.12,6.5,1.9,1.63,2.2,0.473,511
2020-08-21T00:00:00.000Z,1.6,7.77,3.17,2.7,3.75,0.826,504
2020-08-22T00:00:00.000Z,1,6.83,2.09,1.6,2.8,0.835,468
2020-08-23T00:00:00.000Z,1,3.5,1.57,1.33,1.77,0.358,370
2020-08-24T00:00:00.000Z,0.9,12,1.62,1.43,1.93,0.888,428
2020-08-25T00:00:00.000Z,1,21,1.9,1.57,2.47,1.168,447
2020-08-26T00:00:00.000Z,0.7,4.43,1.17,0.99,1.4,0.383,448
2020-08-27T00:00:00.000Z,0.97,4.47,1.87,1.57,2.13,0.558,521
2020-08-28T00:00:00.000Z,0.6,5.8,1.63,1.33,2,0.57,462
2020-08-29T00:00:00.000Z,0.8,6.63,1.9,1.32,3.85,1.513,468
2020-08-30T00:00:00.000Z,0.4,5.8,0.9,0.67,1.8,1.414,475
2020-08-31T00:00:00.000Z,0.6,11.9,1.23,0.9,2,1.685,461
2020-09-01T00:00:00.000Z,0.7,3.7,1.5,1.1,1.9,0.595,402
2020-09-02T00:00:00.000Z,1.4,12.4,3.7,2.63,6.82,2.629,477
2020-09-03T00:00:00.000Z,1.2,5.37,2.9,2.37,3.63,0.879,471
2020-09-04T00:00:00.000Z,1.7,5.37,2.8,2.4,3.37,0.682,478
2020-09-05T00:00:00.000Z,1.6,9.19,2.5,2.13,3.23,0.974,479
2020-09-06T00:00:00.000Z,1.87,15.1,3.43,2.9,3.97,1.186,470
2020-09-07T00:00:00.000Z,1.57,8.02,4.17,2.97,5.7,1.599,444
2020-09-08T00:00:00.000Z,2.6,11.53,6,5.09,8,1.949,383
2020-09-09T00:00:00.000Z,4.2,21.03,7.82,6.1,10.9,4.23,402
2020-09-10T00:00:00.000Z,2.29,19.27,5.77,4,7.72,3.878,349
2020-09-11T00:00:00.000Z,3,16.7,7.63,5.73,11,3.327,314
2020-09-12T00:00:00.000Z,4.59,18.3,10.16,8.13,12.67,2.952,294
2020-09-13T00:00:00.000Z,4.76,23.97,10.62,7.9,14.57,3.778,372
2020-09-14T00:00:00.000Z,4.9,18.67,7.87,6.5,10.27,2.788,292
2020-09-15T00:00:00.000Z,4.3,10.53,7.09,6.03,7.9,1.206,254
2020-09-16T00:00:00.000Z,8.1,17.07,9.9,9.1,10.97,2.252,38
2020-09-17T00:00:00.000Z,8.3,23.7,14.35,9.97,18.47,4.461,150
2020-09-18T00:00:00.000Z,12.5,27.07,21.39,19.8,22.77,2.936,326
2020-09-19T00:00:00.000Z,14.13,41.4,25.02,21.86,31.37,6.63,314
2020-09-20T00:00:00.000Z,11.9,26.47,18.1,14.97,21.65,3.75,232
2020-09-21T00:00:00.000Z,2.9,16.27,10.17,8.83,11.8,3.125,219
2020-09-22T00:00:00.000Z,1.1,13.67,5.2,2.63,7.32,2.803,341
2020-09-23T00:00:00.000Z,0.83,5.3,2.2,1.8,2.8,0.712,451
2020-09-24T00:00:00.000Z,0.93,5,2.2,1.8,2.6,0.598,467
2020-09-25T00:00:00.000Z,0.4,5.33,0.7,0.6,1.23,0.583,355
2020-09-26T00:00:00.000Z,0.4,3.47,0.74,0.6,1,0.367,274
2020-09-27T00:00:00.000Z,0.5,4.8,0.7,0.6,0.87,0.489,231
2020-09-28T00:00:00.000Z,0.6,6.47,1.23,0.9,2,0.856,231
2020-09-29T00:00:00.000Z,0.5,3.4,1.33,1,1.8,0.678,269
2020-09-30T00:00:00.000Z,2,12.5,6.6,5.22,8.18,2.205,393
2020-10-01T00:00:00.000Z,4.53,17.67,9.93,8.19,12.4,2.709,311
2020-10-02T00:00:00.000Z,5.13,13.4,7.4,6.5,8.78,1.589,281
2020-10-03T00:00:00.000Z,0.4,18.89,0.7,0.6,2.27,3.315,276
2020-10-04T00:00:00.000Z,0.5,7.17,1,0.8,1.62,0.851,317
2020-10-05T00:00:00.000Z,0.5,4.2,1.1,0.8,1.6,0.554,320
2020-10-06T00:00:00.000Z,0.4,7.4,1,0.8,1.23,0.493,341
2020-10-07T00:00:00.000Z,0.47,4.23,0.9,0.7,1.2,0.454,339
2020-10-08T00:00:00.000Z,0.56,2.23,0.99,0.8,1.1,0.267,210
2020-10-09T00:00:00.000Z,1.1,9.6,2.52,1.67,3.93,1.578,337
2020-10-10T00:00:00.000Z,0.73,6.3,1.63,1.3,3.17,1.202,418
2020-10-11T00:00:00.000Z,0.5,8.97,1.8,1.33,3.09,1.733,428
2020-10-12T00:00:00.000Z,1.17,14.17,4.7,4.09,6,2.452,349
2020-10-13T00:00:00.000Z,1.97,16.8,5.65,4.17,8.67,3.5,420
2020-10-14T00:00:00.000Z,1.63,10.87,6.43,4.57,8.02,2.373,326
2020-10-15T00:00:00.000Z,1.63,12.5,4.87,3.05,5.8,1.872,416
2020-10-16T00:00:00.000Z,2.83,14.2,8.27,4.51,10.5,2.989,280
2020-10-19T00:00:00.000Z,7.97,13.17,10,9.11,10.89,1.176,40
2020-10-20T00:00:00.000Z,1.7,6.33,2.7,2.4,3.03,0.582,86
2020-10-21T00:00:00.000Z,4.57,9.47,6.37,5.65,7.25,1.031,124
2020-10-23T00:00:00.000Z,4.63,26.87,9.61,5.8,10.95,7.186,12
2020-10-24T00:00:00.000Z,0.7,4.59,1.7,1.4,2,0.538,248
2020-10-25T00:00:00.000Z,1.1,11.6,2.4,2,2.9,0.89,477
2020-10-26T00:00:00.000Z,0.5,9.4,1.9,1,4.1,1.705,297
2020-10-27T00:00:00.000Z,0.9,3.9,1.53,1.3,1.9,0.469,225
2020-10-28T00:00:00.000Z,0.7,5.03,1.57,1.2,1.9,0.6,346
2020-10-29T00:00:00.000Z,0.5,7.63,0.93,0.7,1.3,0.611,466
2020-10-30T00:00:00.000Z,0.7,6.07,1.77,1.2,2.3,1.006,471
2020-10-31T00:00:00.000Z,2.9,21.2,10.19,7.33,13,3.767,486
2020-11-01T00:00:00.000Z,3,32.22,7.03,5.7,9.4,3.124,487
2020-11-02T00:00:00.000Z,1.53,6.6,2.83,2.29,3.57,0.928,454
2020-11-03T00:00:00.000Z,0.6,16,2.02,1.3,2.97,1.315,457
2020-11-04T00:00:00.000Z,1.33,13.53,3.1,2.33,4.29,1.507,361
2020-11-05T00:00:00.000Z,4.26,16.5,9.86,6.75,12.29,3.185,332
2020-11-06T00:00:00.000Z,3.07,18.13,7.3,4.8,14,4.576,332
2020-11-07T00:00:00.000Z,8.5,22.9,13.49,12.3,14.7,2.098,394
